,MSE
302,0.008610002199808757
303,0.008305827776590982
304,0.008275464375813802
305,0.008257265090942384
306,0.008148297468821208
307,0.008543699582417807
308,0.008381867408752441
309,0.008183050155639648
310,0.00819693406422933
311,0.008320318857828775
312,0.008692307472229004
313,0.008270347118377685
314,0.008413314819335938
315,0.00810169537862142
316,0.008372666041056315
317,0.008173008759816488
318,0.008396762212117513
319,0.008024930953979492
320,0.008265197277069092
321,0.007953117688496908
322,0.008392923672993978
323,0.008191633224487304
324,0.008105010191599527
325,0.00839568535486857
326,0.00839953104654948
327,0.008247588475545247
328,0.008389630317687989
329,0.00802310864130656
330,0.008398693402608235
331,0.008164011637369791
332,0.008374846776326498
333,0.008192907969156902
334,0.008487764994303386
335,0.008026030858357748
336,0.008216432730356852
337,0.008038182258605957
338,0.008152374426523844
339,0.008200860023498536
340,0.008241105079650878
341,0.007995436986287435
342,0.008146443367004395
343,0.008017492294311524
344,0.008393840789794922
345,0.008177994092305501
346,0.008533872763315837
347,0.00828904628753662
348,0.00840396245320638
349,0.00800310452779134
350,0.008258859316507975
351,0.00801932414372762
352,0.008456186453501383
353,0.008172554969787598
354,0.008073253631591797
355,0.008318096796671549
356,0.008161661624908447
357,0.00819034735361735
358,0.008231863975524903
359,0.007890663146972655
360,0.008219671249389649
361,0.008063422838846842
362,0.008325862089792887
363,0.007871122360229492
364,0.008077131112416586
365,0.007836378415425619
366,0.008282832304636637
367,0.00803315798441569
368,0.008083212375640868
369,0.00794533093770345
370,0.008045804500579835
371,0.008098167578379313
372,0.008105714321136475
373,0.00801281213760376
374,0.008050705591837565
375,0.008094180425008137
376,0.00808450698852539
377,0.007970536549886068
378,0.008088698387145996
379,0.008068038622538248
380,0.00832063913345337
381,0.007939765453338623
382,0.00814180056254069
383,0.0076818617184956865
384,0.008078664143880209
385,0.007793416976928711
386,0.008114797274271647
387,0.007888159751892089
388,0.008232289950052898
389,0.007989579836527507
390,0.008419919808705647
391,0.008025296529134114
392,0.008082625865936279
393,0.007834181785583497
394,0.008061866760253906
395,0.008100361029307047
396,0.00784695307413737
397,0.008017474015553793
398,0.007891759077707927
399,0.008066105842590331
400,0.008179235458374023
